date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:06	12188/12188	U-----	200	untouched ('')	text/javascript	etag:%222a290bc104d4ebd43898f1970c96192c%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2081-5fd4a15ed7b966b5.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2081-5fd4a15ed7b966b5.js	(from https://cash.app/)
15:03:07	2046/2046	U-----	200	untouched ('')	text/javascript	etag:%227bd12c8c57da1c4dbb8ce8e97080a58b%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_ssgManifest.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_ssgManifest.js	(from https://cash.app/)
15:03:09	29692/29692	---M--	200	added ('OK')	binary/octet-stream	etag:%22c4fdfe18bac7cb9e273b7d901605d0e0%22	https://cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-Regular.woff2	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-Regular.woff2	(from https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/css/81a15c235fb6aefb.css)
15:03:17	96140/96140	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:09%20GMT	https://cash.app/card	C:/Users/A/Desktop/cash.app/cash.app/card.html	(from https://cash.app/)
15:03:19	96956/96956	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:11%20GMT	https://cash.app/send	C:/Users/A/Desktop/cash.app/cash.app/send.html	(from https://cash.app/)
15:03:20	122909/122909	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:09%20GMT	https://cash.app/bank	C:/Users/A/Desktop/cash.app/cash.app/bank.html	(from https://cash.app/)
15:03:29	99204/99204	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:19%20GMT	https://cash.app/savings	C:/Users/A/Desktop/cash.app/cash.app/savings.html	(from https://cash.app/)
15:03:30	92662/92662	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:21%20GMT	https://cash.app/security	C:/Users/A/Desktop/cash.app/cash.app/security.html	(from https://cash.app/)
15:03:31	85321/85321	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:22%20GMT	https://cash.app/bank/direct-deposit	C:/Users/A/Desktop/cash.app/cash.app/bank/direct-deposit.html	(from https://cash.app/)
15:03:39	97997/97997	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:32%20GMT	https://cash.app/bitcoin	C:/Users/A/Desktop/cash.app/cash.app/bitcoin.html	(from https://cash.app/)
15:03:40	96148/96148	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:30%20GMT	https://cash.app/spend	C:/Users/A/Desktop/cash.app/cash.app/spend.html	(from https://cash.app/)
15:03:43	121034/121034	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:32%20GMT	https://cash.app/stocks	C:/Users/A/Desktop/cash.app/cash.app/stocks.html	(from https://cash.app/)
15:03:44	7847/7847	U-----	200	untouched ('')	text/javascript	etag:%22fd48f35ed5f2fbb3830ffed33bb00bed%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_buildManifest.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_buildManifest.js	(from https://cash.app/)
15:03:49	96535/96535	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:41%20GMT	https://cash.app/taxes	C:/Users/A/Desktop/cash.app/cash.app/taxes.html	(from https://cash.app/)
15:03:49	99176/99176	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:42%20GMT	https://cash.app/families	C:/Users/A/Desktop/cash.app/cash.app/families.html	(from https://cash.app/)
15:03:49	71604/71604	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:44%20GMT	https://cash.app/press	C:/Users/A/Desktop/cash.app/cash.app/press.html	(from https://cash.app/)
15:03:50	87831/87831	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:46%20GMT	https://cash.app/outsmart-scams	C:/Users/A/Desktop/cash.app/cash.app/outsmart-scams.html	(from https://cash.app/)
15:03:50	81027/81027	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:50%20GMT	https://cash.app/bank/no-fees	C:/Users/A/Desktop/cash.app/cash.app/bank/no-fees.html	(from https://cash.app/)
15:03:50	78603/78603	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:51%20GMT	https://cash.app/reviews	C:/Users/A/Desktop/cash.app/cash.app/reviews.html	(from https://cash.app/)
15:03:50	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2013:03:51%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/bank)
15:03:50	10227/10227	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:51%20GMT	https://cash.app/support	C:/Users/A/Desktop/cash.app/cash.app/support.html	(from https://cash.app/)
15:03:50	13217/13217	U-----	200	untouched ('')	image/png	date:Tue,%2015%20Apr%202025%2011:18:31%20GMT	https://cash.app/qr/click/xqwanmp9?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/xqwanmp9463d.png	(from https://cash.app/)
15:03:50	13083/13083	U-----	200	untouched ('')	image/png	date:Fri,%2018%20Apr%202025%2023:15:33%20GMT	https://cash.app/qr/click/9ng4cobm?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/9ng4cobm463d.png	(from https://cash.app/)
15:03:50	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2013:03:51%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/bank)
15:03:51	658012/658012	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:52%20GMT	https://cash.app/legal/us/en-us/tos	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/tos.html	(from https://cash.app/)
15:03:51	92734/92734	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:52%20GMT	https://cash.app/help	C:/Users/A/Desktop/cash.app/cash.app/help.html	(from https://cash.app/)
15:03:52	150065/150065	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:52%20GMT	https://cash.app/legal/us/en-us/privacy	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/privacy.html	(from https://cash.app/)
15:03:52	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2013:03:52%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/card)
15:03:52	126945/126945	---MCZ	200	added ('OK')	text/html	etag:W/%22bb1d4e7166abb652b94f8442e5f3b9a7%22	https://status.cash.app/	C:/Users/A/Desktop/cash.app/status.cash.app/index.html	(from https://cash.app/)
15:03:52	63357/63357	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:53%20GMT	https://cash.app/help/31081-save-at-the-atm	C:/Users/A/Desktop/cash.app/cash.app/help/31081-save-at-the-atm.html	(from https://cash.app/)
15:03:53	69303/69303	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:53%20GMT	https://cash.app/legal/us/en-us/bitcoin-disclosures	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/bitcoin-disclosures.html	(from https://cash.app/)
15:03:53	56183/56183	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:54%20GMT	https://cash.app/legal/us/en-us/disclosures-in-app	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/disclosures-in-app.html	(from https://cash.app/)
15:03:53	247415/247415	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:54%20GMT	https://cash.app/legal/us/en-us/cash-investing-account-agreement	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/cash-investing-account-agreement.html	(from https://cash.app/)
15:03:53	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2013:03:54%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.44.delayed	(from https://cash.app/card)
15:03:59	48127/48127	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:03:54%20GMT	https://cash.app/legal/us/en-us/cash-investing-house-rules	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/cash-investing-house-rules.html	(from https://cash.app/)
15:04:32	2128/2128	U-----	200	untouched ('')	text/javascript	etag:%224701912ab75924ccaae1c923acc8f39b%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/banking-2022-0d71126b04999786.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/banking-2022-0d71126b04999786.js	(from https://cash.app/bank)
15:04:32	11341/11341	U-----	200	untouched ('')	text/javascript	etag:%22488f522a3063e039d6c83aa8c7777a88%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2410-1df164acb0989d3c.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2410-1df164acb0989d3c.js	(from https://cash.app/bank)
15:04:33	23324/23324	U-----	200	untouched ('OK')	text/css	etag:%22bc087a8f9f783d653993b3a25ba8ec64%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/css/0f8ffdd1351a4cc1.css	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/css/0f8ffdd1351a4cc1.css	(from https://cash.app/bank)
15:04:33	13141/13141	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:00%20GMT	https://cash.app/qr/click/banking2022?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/banking2022463d.png	(from https://cash.app/bank)
15:04:33	13080/13080	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:34%20GMT	https://cash.app/qr/click/95l72dwq?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/95l72dwq463d.png	(from https://cash.app/bank)
15:04:33	0/-1	---M--	307	error ('')			https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.46.delayed	(from https://cash.app/send)
15:04:33	1942/1942	U-----	200	untouched ('')	text/javascript	etag:%2213dfab0b831d83c9309965a82ba2b01d%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/card-b942ae85b78907e5.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/card-b942ae85b78907e5.js	(from https://cash.app/card)
15:04:33	12844/12844	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:34%20GMT	https://cash.app/qr/click/cardpagedownload?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/cardpagedownload463d.png	(from https://cash.app/card)
15:04:33	13044/13044	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:34%20GMT	https://cash.app/qr/click/TKTKTK?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/TKTKTK463d.png	(from https://cash.app/card)
15:04:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2013:04:34%20GMT	https://cash.app/banking	C:/Users/A/Desktop/cash.app/cash.app/banking.49.delayed	(from https://cash.app/send)
15:04:34	2127/2127	U-----	200	untouched ('')	text/javascript	etag:%221d839b04cbc7bb1bbad809fefe69bb8e%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/send-2022-dc4260e2f080d09a.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/send-2022-dc4260e2f080d09a.js	(from https://cash.app/send)
15:04:34	0/-1	---M--	307	error ('')			https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.4a.delayed	(from https://cash.app/send)
15:04:34	13027/13027	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:35%20GMT	https://cash.app/qr/click/2ms9bp1m?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/2ms9bp1m463d.png	(from https://cash.app/card)
15:04:34	266058/266058	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2020%20Apr%202025%2013:04:35%20GMT	https://cash.app/legal/us/en-us/card-agreement	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/card-agreement.html	(from https://cash.app/send)
15:04:34	0/-1	---M--	307	error ('')			https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.4c.delayed	(from https://cash.app/savings)
15:04:34	0/-1	---M--	301	error ('')			https://cash.app/banking	C:/Users/A/Desktop/cash.app/cash.app/banking.4e.delayed	(from https://cash.app/savings)
15:04:34	0/-1	---M--	307	error ('')			https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.50.delayed	(from https://cash.app/savings)
15:04:36	13244/13244	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:36%20GMT	https://cash.app/qr/click/pc3xllrl?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/pc3xllrl463d.png	(from https://cash.app/savings)
15:04:36	0/-1	---M--	307	error ('')			https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.52.delayed	(from https://cash.app/security)
15:04:36	13114/13114	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:35%20GMT	https://cash.app/qr/click/send2022?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/send2022463d.png	(from https://cash.app/send)
15:04:36	13085/13085	U--M-Z	200	updated ('OK')	image/png	date:Sun,%2020%20Apr%202025%2013:04:36%20GMT	https://cash.app/qr/click/savingsGTM?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/savingsGTM463d.png	(from https://cash.app/savings)
15:04:36	2055/2055	U-----	200	untouched ('')	text/javascript	etag:%2262b299c1137b904b5256d12f692f4ffd%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/savings-cc07f9150c1dc427.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/savings-cc07f9150c1dc427.js	(from https://cash.app/savings)
15:04:36	0/-1	---M--	307	error ('')			https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers.56.delayed	(from https://cash.app/security)
